"","date","gdp","gdph","jgdp","c","ch","jc","jgf","jgs","jgse","jgsi","ptgh","ptgsh","ptgfh","yptmr","yptmd","yptu","gtfp","ypog","yptx","ytpi","yctlg","g","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gfeghhx","gfeghdx","gfeigx","gfsub","gssub","gsub","gftfbusx","gftfpe","gftfpp","gftfpv","gfsubp","gfsubg","gfsube","gfsubk","gfegc","gfege","gfegv","yptue","yptup","yptuc","yptolm","pcw","gdppothq","gdppotq","recessq","lasgova","lalgova","cpgs","federal_medicaid","medicare","federal_unemployment_insurance","state_unemployment_insurance","cpiu_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","yptmr_g","yptmd_g","gfrptCurrentLaw_g","gftfp_g","yptu_g","federal_unemployment_insurance_g","state_unemployment_insurance_g","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g_g","cola_rate_g","gftfp_before_cola_g","health_ui_g","gftfp_noCOLA_g","gfrpt_g_g","gfrpri_g_g","gfrcp_g_g","gfrs_g_g","yptmr_g_g","yptmd_g_g","gfrptCurrentLaw_g_g","jgf_g","jgs_g","jc_g","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","yq","unemployment_insurance_override","federal_unemployment_insurance_override","state_unemployment_insurance_override","fshare","historical","forecast_period","gftfpnet_g","gstfp_g","gstfpnet_g","gfeghhx_g","gfeghdx_g","gfsub_g","gssub_g","gfeg_g","gfeigx_g","jgsi_g","jgse_g","gdp_g_cumulative_growth","gdph_g_cumulative_growth","jgdp_g_cumulative_growth","gdppotq_g_cumulative_growth","gdppothq_g_cumulative_growth","g_g_cumulative_growth","gf_g_cumulative_growth","gs_g_cumulative_growth","jgf_g_cumulative_growth","jgs_g_cumulative_growth","jgse_g_cumulative_growth","jgsi_g_cumulative_growth","gfeg_g_cumulative_growth","gfeghhx_g_cumulative_growth","gfeghdx_g_cumulative_growth","gfeigx_g_cumulative_growth","gfrpt_g_cumulative_growth","gsrpt_g_cumulative_growth","gfrs_g_cumulative_growth","gsrs_g_cumulative_growth","gfrcp_g_cumulative_growth","gsrcp_g_cumulative_growth","gfrpri_g_cumulative_growth","gsrpri_g_cumulative_growth","gftfp_g_cumulative_growth","gstfp_g_cumulative_growth","yptmd_g_cumulative_growth","yptmr_g_cumulative_growth","gssub_g_cumulative_growth","gfsub_g_cumulative_growth","c_g_cumulative_growth","jc_g_cumulative_growth","gdp_forecast","gdph_forecast","jgdp_forecast","gdppotq_forecast","gdppothq_forecast","g_forecast","gs_forecast","gf_forecast","jgf_forecast","jgs_forecast","jgse_forecast","jgsi_forecast","gfeg_forecast","gfeghhx_forecast","gfeghdx_forecast","gfeigx_forecast","gfrpt_forecast","gsrpt_forecast","gfrs_forecast","gsrs_forecast","gfrcp_forecast","gsrcp_forecast","gfrpri_forecast","gsrpri_forecast","gftfp_forecast","gstfp_forecast","yptmd_forecast","yptmr_forecast","gssub_forecast","gfsub_forecast","c_forecast","jc_forecast","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet"
"11",1972-09-30,1290.6,5415.7,23.835,775.8,3422.7,22.671,22.51,16.275,15.599,19.805,-1.72,0.36,-2.08,8.9,8.6,5.8,92.9,1.8,124.3,108.9,38.3,284.3,59.9,22.666,138.8,145.6,616.3,894.4,103.1,18.5,33.1,58.5,64.5,25.6,21.2,90.4,5.2,1.3,28.3,172.5,NA,NA,6.724,7.1,0.1,7.2,5.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2,5348.2,1274.5,-1,2874,7855,25641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.546908828,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7034159208,3.8965840792,20.8965840792,23.5965840792,69.2034159208
"12",1972-12-31,1328.9,5506.4,24.105,800.5,3503,22.855,22.999,16.499,15.793,20.175,0.77,0.62,0.14,9.2,8.5,5,103.1,1.9,127.1,111.5,42.4,291.7,60.8,22.852,142.2,149.6,617.9,906.7,105.3,19,36.6,59.4,75.6,39.3,21.8,92.5,5.7,1.4,27.5,176.8,NA,NA,5.7,7,0.1,7.1,4.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6333333333333,5391.9,1301.3,-1,2901.33333333333,7931.33333333333,27114.3333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.546908828,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.648725038,3.851274962,34.651274962,22.851274962,80.248725038
"13",1973-03-31,1377.5,5642.7,24.412,825,3567,23.131,23.37,16.824,16.105,20.564,0.84,0.22,0.62,9.5,9,4.6,105.4,1.8,126.4,114.6,45.3,299.6,74.1,23.129,146.4,153.2,625.9,910.9,104.5,19.5,39.3,72.7,77.6,34.3,21.9,95.1,6,1.4,27.8,181.7,NA,NA,5.74,5.9,0.1,5.9,4.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2666666666667,5436.6,1327.2,-1,2899.66666666667,8016,27472.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.523506314,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.711556826,4.288443174,29.588443174,23.088443174,82.311556826
"14",1973-06-30,1413.9,5704.1,24.816,840.5,3565.3,23.576,23.777,17.123,16.377,20.997,-0.59,0.07,-0.66,10,9.6,4.5,107.6,1.8,129.2,116.2,45.4,302.7,75.3,23.575,146.5,156.2,615.8,912.4,106.9,19.9,39.4,73.8,79.1,33.4,22.3,96.3,6.1,1.5,28.5,185.7,NA,NA,6.208,5.6,0.1,5.7,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.1666666666667,5483.5,1359.2,-1,2911.66666666667,8115,27079.3333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.523506314,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0256606144,4.5743393856,28.3743393856,23.4743393856,84.1256606144
"15",1973-09-30,1433.8,5674.1,25.29,858.9,3577.9,24.005,24.269,17.353,16.567,21.425,-1,0.46,-1.46,10.5,9.7,4.5,109.2,1.8,134.1,118.4,43.4,304.2,76.6,24.005,144.2,159.9,594,921.9,111,19.7,37.6,75.1,80.6,32.6,23.1,98.7,5.9,1.5,28.7,190,NA,NA,5.344,4.6,0.1,4.7,4.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0666666666667,5530.8,1397.6,-1,2926.33333333333,8183.66666666667,27510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.523506314,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0780112458,4.6219887542,27.5219887542,23.6219887542,85.6780112458
"16",1973-12-31,1476.3,5728,25.728,873.9,3567.2,24.496,24.788,17.682,16.845,22,0.63,0.55,0.09,11,10.1,4.7,112.3,1.9,140,119.7,45.6,312.6,78.1,24.498,147.6,165,595.4,933.1,116,20.1,39.4,76.6,82.6,33.6,24,99.6,6.1,1.6,29.7,195.9,NA,NA,5.92,4.5,0.1,4.6,4.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1666666666667,5579.2,1437.9,1,2953.33333333333,8272.33333333333,28620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.523506314,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2874137714,4.8125862286,28.3125862286,24.4125862286,87.8874137714
"17",1974-03-31,1491.2,5678.7,26.249,891.9,3535.3,25.225,25.042,18.195,17.254,23.02,1.52,0.57,0.95,11.7,10.2,5.8,117.5,1.9,142.8,120.8,43.7,324.6,83.7,25.227,152.7,171.9,609.7,944.9,119.5,19.8,37.4,82.1,88.3,33.3,23.3,101,6.3,1.6,29.2,201.1,NA,NA,7.76,3.5,0.1,3.6,5.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5666666666667,5628.2,1477.9,1,2988.66666666667,8307.66666666667,30923.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.566874379,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7821186658,4.4178813342,27.5178813342,23.4178813342,94.0821186658
"18",1974-06-30,1530.1,5692.2,26.832,920.4,3548,25.939,25.494,18.828,17.718,24.467,0.43,0.58,-0.14,12.4,11.1,6.7,125.4,2,148.9,124.1,45.9,335,85.3,25.942,154.9,180.1,607.6,956.6,124.8,20.1,39.3,83.6,94,34.1,24.1,104,6.6,1.6,31.4,210.1,NA,NA,8.572,2.8,0.1,2.9,6.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7666666666667,5677.5,1526.2,1,3018,8346.33333333333,33400.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.566874379,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2923056069,4.8076943931,27.8076943931,25.1076943931,100.2923056069
"19",1974-09-30,1560,5638.4,27.659,949.3,3563.3,26.639,26.239,19.515,18.226,26.031,0.2,-0.08,0.28,13.1,11.4,6.9,132.2,2.1,154.9,127.1,50.8,346.7,86.9,26.64,160.4,186.3,611.5,954.8,129.7,20.2,43.5,85.2,99.5,35.4,25.2,106.8,7.3,1.7,32.8,217,NA,NA,6.496,3.1,0.1,3.2,6.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2333333333333,5726.2,1584.3,1,3048.33333333333,8424.66666666667,33701.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.566874379,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4623679206,4.9376320794,28.9376320794,26.3376320794,105.9623679206
"20",1974-12-31,1599.7,5616.5,28.498,959.1,3511.2,27.316,27.11,20.089,18.703,27.113,0.45,0.03,0.42,13.8,12,8.6,139.1,2.2,157.6,127.7,44.6,359.2,87.1,27.315,167.4,191.9,617.6,955.2,132,20.2,38.1,85.4,103.4,36.8,25.6,107.5,6.5,1.7,35.7,223.7,NA,NA,7.84,3.5,0.1,3.6,8.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.7666666666667,5774.2,1644.6,1,3099,8551.33333333333,33884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.566874379,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.802492548,5.197507452,29.997507452,28.897507452,110.202492548
"21",1975-03-31,1616.1,5548.2,29.142,985.2,3540.6,27.83,27.603,20.493,19.077,27.689,1.03,1.44,-0.4,14.5,13.3,14.2,149.8,2.3,158,128.8,37.6,370.1,88.2,27.825,168.6,201.5,611.1,983.4,132.3,19.8,31.5,86.5,106.3,39.3,25.7,109,6.1,1.8,43.4,235.9,NA,NA,8.652,4.1,0.1,4.2,13.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8666666666667,5820.9,1695.5,1,3161.66666666667,8673,37820.3333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.55101889,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.328551237,5.971448763,31.971448763,36.071448763,113.628551237
"22",1975-06-30,1651.9,5587.8,29.565,1013.6,3598.9,28.172,28.003,20.899,19.536,27.826,-0.74,-0.35,-0.39,15.2,13.8,19.4,164.6,2.4,121.1,133,40.8,373.4,88.6,28.164,169.4,204,605,976.4,94.6,21.3,34.2,86.8,114.8,44.3,26.5,111.7,6.6,1.8,49.9,240.3,NA,NA,7.804,4.1,0.2,4.3,18.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.5,5866.7,1734.3,-1,3177.33333333333,8751.33333333333,35429.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.55101889,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.604060682,6.195939318,36.695939318,42.295939318,122.404060682
"23",1975-09-30,1709.8,5683.4,30.087,1047.2,3650,28.699,28.38,21.166,19.837,27.914,1.75,0.64,1.1,16,13.8,20.2,167.7,2.6,152.8,138.2,51.4,385.4,90.3,28.69,176.1,209.3,620.6,988.9,125.7,23.3,43.2,88.5,116.6,45,27.2,114.9,8.2,1.9,51.2,246.6,NA,NA,10.772,4.4,0.2,4.6,17.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.5666666666667,5912,1778.6,-1,3178,8786.33333333333,36988.3333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.55101889,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.604060682,6.195939318,37.395939318,43.595939318,124.204060682
"24",1975-12-31,1761.8,5760,30.59,1076.2,3689.3,29.18,29.032,21.437,20.126,28.084,0.82,0.66,0.16,16.8,14.6,18.8,170.4,2.7,158.5,141.1,52.3,395.6,92.4,29.172,180.8,214.8,622.7,1002.1,130.4,23.9,43.9,90.5,119,45.9,28.2,117.3,8.4,2,51.4,254.2,NA,NA,10.424,4.8,0.2,4.9,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5666666666667,5957.4,1822.2,-1,3197.33333333333,8824.66666666667,39554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.55101889,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.044875794,6.555124206,37.855124206,43.355124206,127.044875794
"25",1976-03-31,1820.5,5889.5,30.925,1109.9,3763,29.502,29.456,21.679,20.388,28.222,0.18,0.56,-0.38,17.6,15.2,17.7,174.7,2.8,162.5,141.7,59.6,401.3,99.6,29.495,181.6,219.7,616.5,1013.3,133,20.8,49.9,97.5,123.6,47,29.5,120.9,9.7,2,51.1,260.3,NA,NA,10.012,5,0.2,5.1,15.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2333333333333,6002.8,1855.5,-1,3214.33333333333,8883,42554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.602646826,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1602317552,6.0397682448,37.8397682448,41.9397682448,132.7602317552
"26",1976-06-30,1852.3,5932.7,31.233,1129.5,3797.7,29.749,29.703,21.942,20.654,28.464,-0.97,-0.85,-0.13,18.4,14.9,16.3,173.1,3,169.3,144.9,58.6,401,101.1,29.743,182.5,218.5,614.4,995.6,138.7,21.3,49,98.9,123.3,47.8,30.6,123.5,9.6,2.1,49.7,259.4,NA,NA,9.76,4.7,0.2,4.8,14.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7333333333333,6048.9,1888.6,-1,3241.66666666667,8868.66666666667,38830.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.602646826,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9794377074,5.9205622926,38.8205622926,40.7205622926,132.2794377074
"27",1976-09-30,1886.6,5965.3,31.632,1158.8,3837.7,30.2,30.043,22.105,20.834,28.526,-0.24,-0.31,0.08,19.2,15.9,16.1,180.1,3.1,176.1,147.7,58.1,403.5,102.8,30.196,184.9,218.6,615.3,989,144.5,21.7,48.5,100.6,129.3,48.7,31.6,126,9.7,2.2,50.8,261.3,NA,NA,10.592,4.9,0.2,5.1,13.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6,6096.4,1928.1,-1,3290.66666666667,8845,36130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.602646826,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5820845334,6.3179154666,39.1179154666,41.2179154666,138.8820845334
