date,gdp,gdph,jgdp,c,ch,jc,jgf,jgs,jgse,jgsi,ptgh,ptgsh,ptgfh,yptmr,yptmd,yptu,gtfp,ypog,yptx,ytpi,yctlg,g,grcsi,dc,gf,gs,gfh,gsh,gfrpt,gfrpri,gfrcp,gfrs,gftfp,gfeg,gsrpt,gsrpri,gsrcp,gsrs,gstfp,gset,gfeghhx,gfeghdx,gfeigx,gfsub,gssub,gsub,gftfbusx,pcw,gdppothq,gdppotq,recessq,gdp_g,gdph_g,gdppothq_g,gdppotq_g,dc_g,jgdp_g,c_g,ch_g,gh_g,gfh_g,gsh_g,g_g,gf_g,gs_g,cpiu_g.x,jgf_g,jgs_g,jc_g,gsrpt_g,gsrpri_g,gsrcp_g,gsrs_g,cpiu_g.y,pcw_g,gftfp_g,gfrpt_g,gfrpri_g,gfrcp_g,gfrs_g,yptmr_g,yptmd_g,gfrptCurrentLaw_g,gfrptCurrentLaw,fshare,gftfpnet_g,gstfp_g,gstfpnet_g,gfsub_g,gssub_g,gfeghhx_g,gfeghdx_g,gfeg_g,gfeigx_g,jgsi_g,jgse_g,yptxb,yfptmd,ysptmd,gfegnet,gstfpnet,gftfpnet
2024-09-30,25643.57084013862,21080.522335995127,121.60489399293287,17213.72615687182,NA,118.82867713310792,120.59776868678138,130.08931183041847,129.90715436094058,130.8812525361363,NA,NA,NA,1012.9667144587204,775.2965507330927,NA,4157.7604394854525,NA,2573.664776051168,1778.4390567487183,613.2822723998302,4390.679624230646,1767.1078742639306,NA,1698.2753077054165,2841.99069752537,NA,NA,1961.1066077047549,184.50307100996147,537.3690156841653,1742.6249399532905,2239.617903249027,831.0879095625523,612.5581683464129,1593.9359857387567,75.91325671566477,24.482934310640154,1918.1425362364255,NA,591.1996673415637,539.1272460771612,84.35970677889577,1296.4410822256941,0.6419614172942282,NA,NA,NA,20615.200000000004,24925.399999999994,NA,0.010570543639821128,0.00543459258038248,0.00459531502029642,0.009710075063700918,0.005115089514066584,0.004987531172069959,0.010552300181472685,0.005705929579080227,0.0015510350175984566,8.260738960650382e-4,0.0019290695948952497,0.008369887374036766,0.009582846192366379,0.00980505248586927,0.005413208228076449,0.005230960708315413,0.007860818824388716,0.004818874444163512,0.010570543639820906,0.010570543639821128,0.010570543639821128,0.010570543639820906,0.021829285200021475,NA,0.006220107264387487,0.008808396576591493,0.017003381571733422,0.02377499349839063,0.00876898711613383,0.005615933062969036,0.01090001348818026,0.008808396576591493,1918.151177,0.629670798,0.006220107264387487,0.00980505248586927,0.00980505248586927,0.00459531502029642,0.00459531502029642,0.01090001348818026,0.01090001348818026,0.009582846192366379,0.009582846192366379,0.007860818824388716,0.007860818824388716,2530.709345346413,539.1272460771612,236.16930465593146,291.96066348539114,1379.0152901592642,2778.7451493261883
2024-12-31,25916.753611122167,21196.56171632412,122.20839222614842,17395.451347755672,NA,119.40484942848575,121.22261249832046,131.1148769487319,130.93128343240198,131.91306095570275,NA,NA,NA,1042.6707682282606,785.8862559089233,NA,4233.297480662084,NA,2606.7019241001103,1795.1029903414988,626.0676585587403,4427.537050534501,1780.625842882434,NA,1714.5130746171133,2869.910642691829,NA,NA,1987.6181303304413,184.18669199070354,549.3456925586606,1755.8820901437175,2296.310957891922,839.0342134965356,619.0837937696691,1610.9162983507952,76.72196600007963,24.74375273871648,1936.9865227701625,NA,599.274809906401,546.4911361690445,85.16629758852463,1302.402829606025,0.6449135080990466,NA,NA,NA,20710.000000000004,25167.499999999993,NA,0.010653070615109117,0.005504578040310459,0.004598548643719225,0.009712983542891962,0.0050890585241729624,0.00496277915632759,0.01055699325223114,0.005680684248039913,0.00151885162904275,9.004277031590124e-4,0.0019253554502369763,0.008394469525959236,0.009561327800046815,0.0098240804203793,0.005743000717874924,0.005181221993932006,0.00788354634122701,0.004848764702921171,0.010653070615109117,0.010653070615109117,0.010653070615108895,0.010653070615109117,0.023170653966702703,NA,0.02531371738038435,0.013518654478817504,-0.0017147628899947254,0.022287620843280065,0.007607575150842427,0.029323820166601067,0.013658909182321821,0.013518654478817504,1944.0819999999999,0.629670798,0.02531371738038435,0.0098240804203793,0.0098240804203793,0.004598548643719225,0.004598548643719225,0.013658909182321821,0.013658909182321821,0.009561327800046815,0.009561327800046815,0.00788354634122701,0.00788354634122701,2563.165793769669,546.4911361690445,239.39511973987885,292.5430773274911,1390.495386601118,2842.8020940609667
2025-03-31,26203.105624825705,21322.75977886603,122.91247349823323,17594.766204882002,NA,119.97792358712223,121.85891350692388,132.1461353576677,131.96109782245946,132.95059732476193,NA,NA,NA,1072.3748219978008,796.475961084754,NA,4303.515700943872,NA,2640.053651083842,1812.585488946429,638.8920299319011,4463.981508476408,1794.15638469936,NA,1732.2556665962938,2897.6141541748266,NA,NA,2014.129652956128,183.8703129714456,561.3223694331559,1769.1392403341447,2347.831269054963,847.7169362631532,625.9239981277138,1628.7151759749834,77.56966049874512,25.01714436521531,1955.684431888909,NA,607.3499524712382,553.8550262609276,86.04763870563924,1308.3771545124748,0.6478718269435376,NA,NA,NA,20805.000000000004,25410.59999999999,NA,0.011048915230673417,0.005953704389930481,0.004587155963302836,0.009659282805205116,0.00421940928270037,0.0057613168724279795,0.011457872126557023,0.0066266469166602615,0.0013381307799815723,6.747132468700734e-4,0.0017738359201773246,0.008231316311064552,0.010348472835730815,0.009653092006033148,0.005710206995003686,0.005249029001187733,0.00786530432651844,0.004799421140593729,0.011048915230673417,0.011048915230673417,0.011048915230673417,0.01104891523067364,0.023037212585384603,NA,0.022436121286612654,0.013338338094792457,-0.0017177083525334869,0.021801712540444385,0.007550136916848471,0.028488430552257915,0.013474857329809131,0.013338338094792457,1970.012823,0.629670798,0.022436121286612654,0.009653092006033148,0.009653092006033148,0.004587155963302836,0.004587155963302836,0.013474857329809131,0.013474857329809131,0.010348472835730815,0.010348472835730815,0.00786530432651844,0.00786530432651844,2595.9368211277138,553.8550262609276,242.62093482382636,293.8619100022256,1401.8294056279815,2901.6862953158907
2025-06-30,26492.828964665565,21448.643655360123,123.51597173144877,17797.203487968538,NA,120.56043803228,122.5017544801424,133.18700289923368,133.00050788996575,133.9978013236727,NA,NA,NA,1102.0788757673408,807.0656662605847,NA,4369.735877867032,NA,2673.485910274879,1830.2775401944698,651.72638151991,4501.355145232697,1807.690145255082,NA,1748.6292260407688,2926.1834003916683,NA,NA,2040.6411755818144,183.55393395218766,573.2990463076512,1782.3963905245716,2394.769227199416,855.729693222561,632.8447346930647,1646.7236062422821,78.42733521225878,25.293754730510294,1974.9666506676165,NA,615.4250950360756,561.2189163528109,86.86097483989005,1314.3200356036275,0.6508145756888472,NA,NA,NA,20899.500000000004,25656.09999999999,NA,0.01105683211708186,0.00590373280943024,0.004542177361211319,0.009661322440241538,0.005042016806722671,0.004909983633387904,0.011505539813900123,0.006618226878449818,0.0014848250876047242,6.742583158525495e-4,0.0019674388864296954,0.008372265137147838,0.009452160994599224,0.009859575739468163,0.005677785663591006,0.005275288895317365,0.007876640045119343,0.00485518025101328,0.01105683211708186,0.01105683211708186,0.01105683211708186,0.01105683211708186,0.02290529933863894,NA,0.019992049157496083,0.013162768636455713,-0.0017206639513746014,0.021336539440945046,0.007493559516504211,0.02769932038706613,0.013295699673607553,0.013162768636455713,1995.9436460000002,0.629670798,0.019992049157496083,0.009859575739468163,0.009859575739468163,0.004542177361211319,0.004542177361211319,0.013295699673607553,0.013295699673607553,0.009452160994599224,0.009452160994599224,0.007876640045119343,0.007876640045119343,2628.788380693065,561.2189163528109,245.84674990777387,294.5107768697501,1413.7477343148057,2955.988143552227
2025-09-30,26785.396860932946,21574.841717902036,124.11946996466432,17999.01628586303,NA,121.14797646647587,123.15294363577284,134.23515088473852,134.04718820697428,135.05233008745714,NA,NA,NA,1131.782929536881,817.6553714364155,NA,4431.537922679225,NA,2706.9861185158306,1848.1464014851351,664.5691539141969,4539.657960803371,1821.226621621663,NA,1765.0880544782085,2955.7265981840847,NA,NA,2067.152698207501,183.23755493292973,585.2757231821464,1795.6535407149986,2436.631704865445,863.7841784157787,639.8334203083297,1664.9088465522054,79.29343073205058,25.57308090666454,1994.9062178137801,NA,623.5002376009129,568.5828064446941,87.67854660496656,1320.2692054578395,0.6537604384539929,NA,NA,NA,20994.100000000002,25903.89999999999,NA,0.011043286342035774,0.00588373160418354,0.004526424077130997,0.009658521755060212,0.0050167224080268635,0.004885993485342022,0.011339579166520286,0.006434826399574822,0.001601233542877445,5.989368870253919e-4,0.0022090226302096116,0.00850917431192677,0.009412417562473019,0.010096153846153921,0.005292872265349358,0.005315753708131643,0.007869746767241503,0.004873393326910058,0.011043286342035552,0.011043286342035774,0.011043286342035774,0.011043286342035774,0.021340169935726294,NA,0.017480798229140948,0.012991761091034393,-0.00172362973893192,0.02089080201969873,0.007437823741623051,0.026952747596090454,0.01312124355989086,0.012991761091034393,2021.874469,0.629670798,0.017480798229140948,0.010096153846153921,0.010096153846153921,0.004526424077130997,0.004526424077130997,0.01312124355989086,0.01312124355989086,0.009412417562473019,0.009412417562473019,0.007869746767241503,0.007869746767241503,2661.70788930833,568.5828064446941,249.07256499172138,295.20137197108454,1426.323411369086,3005.214511310139
2025-12-31,27080.493251802563,21701.458695174377,124.72296819787988,18206.345369620547,NA,121.73636061949459,123.80326586084622,135.29808212894216,135.10863108243382,136.12173210553007,NA,NA,NA,1151.806228684976,828.6749765144433,NA,4477.795199155284,NA,2740.8911572803745,1867.6564631273782,667.5271734741747,4579.302923550374,1839.2885959259806,NA,1781.6238662610747,2986.135530710344,NA,NA,2094.0086522013003,184.40521178291726,587.3601620611962,1813.4337747890647,2462.36510453538,871.8763370812134,646.8825050790742,1683.251251344461,80.1670114129785,25.8548211369159,2015.4300946199041,NA,631.9031988293684,576.2456411792966,88.49994242166625,1326.2183753120516,0.6567063012191389,NA,NA,NA,21088.700000000008,26153.29999999999,NA,0.01101706248377532,0.005868732615881944,0.004506027884024766,0.009627893869262882,0.004991680532445919,0.004862236628849326,0.011518911948558141,0.0066299724793594805,0.001805909171650244,8.978675645343603e-4,0.0023510971786835366,0.008733028587023073,0.009368264512874092,0.010288141178193433,0.005616005616005726,0.005280606422179535,0.007918427008111628,0.004856739420501466,0.01101706248377532,0.011017062483775097,0.01101706248377532,0.011017062483775097,0.02265396907770323,NA,0.010561054269527359,0.012991761091034393,0.006372366463932133,0.003561464787428248,0.009901817734275342,0.01769181936353159,0.013477077828852435,0.029290056780473694,2081.095287,0.629670798,0.010561054269527359,0.010288141178193433,0.010288141178193433,0.004506027884024766,0.004506027884024766,0.013477077828852435,0.013477077828852435,0.009368264512874092,0.009368264512874092,0.007918427008111628,0.007918427008111628,2727.9777920790743,576.2456411792966,252.42933533514667,295.63069590191674,1439.1844534406075,3038.6107457146763
2026-03-31,27378.01278333266,21828.180401129328,125.42704946996469,18423.24989298936,NA,122.32779428974787,124.4655511503017,136.3679563817792,136.17700724458368,137.1981193989767,NA,NA,NA,1171.829527833071,839.6945815924713,NA,4525.115769472531,NA,2809.331756896899,1887.3171407318573,670.4923663135746,4618.431675844942,1857.3528836988078,NA,1799.6650065953422,3016.219812711412,NA,NA,2155.3422845230793,185.57286863290474,589.4446009402461,1831.2140088631309,2489.380914168988,880.7051609700736,653.9894723738198,1701.7442720989525,81.04776537332853,26.138874835677,2035.7348553035429,NA,640.3061600578241,583.9084759138992,89.39611355578705,1332.161256403204,0.6596490499644484,NA,NA,NA,21183.200000000008,26404.49999999999,NA,0.010986488641978154,0.005839317427225765,0.004481072802021924,0.009604906455399576,0.004966887417218624,0.005645161290322553,0.011913677290267266,0.0070212501553372775,0.0015957918378202152,6.727965911639266e-4,0.002150117279124286,0.008544696201104651,0.010126234092344477,0.010074653910270293,0.005584642233857018,0.005349497728112329,0.007907534504572267,0.0048583156851707,0.010986488641978154,0.010986488641978154,0.010986488641978376,0.010986488641978154,0.022526395981815606,NA,0.01097148817770699,0.029290056780473694,0.0063320165341207435,0.0035488257694138436,0.00980473305463514,0.017384260172786048,0.013297861514267595,0.02845656245052064,2140.316105,0.629670798,0.01097148817770699,0.010074653910270293,0.010074653910270293,0.004481072802021924,0.004481072802021924,0.013297861514267595,0.013297861514267595,0.010126234092344477,0.010126234092344477,0.007907534504572267,0.007907534504572267,2794.3055773738197,583.9084759138992,255.78610567857208,296.7966850561744,1451.8263793896435,3073.289390082887
2026-06-30,27677.428685814437,21954.58792103646,126.03054770318022,18629.225925497456,NA,122.92099082717928,125.12498176327679,137.4396081817605,137.24715846486862,138.27629506068666,NA,NA,NA,1191.852826981166,850.7141866704991,NA,4575.847526729525,NA,2877.8176558800333,1907.095691698086,673.4631730238266,4659.31554367779,1875.4189820122078,NA,1816.3186515990885,3047.9273473384374,NA,NA,2216.675916844858,186.74052548289222,591.5290398192959,1848.994242937197,2518.7123301299166,888.8549838815666,661.1417390351751,1720.3551662151938,81.93413320453065,26.424739075010947,2057.135196599608,NA,648.7091212862796,591.5713106485017,90.22336259070003,1338.0789824421188,0.6625793426304126,NA,NA,NA,21277.300000000007,26656.699999999993,NA,0.010936363601380839,0.005791024152457025,0.004442199478832176,0.00955140222310602,0.004118616144975329,0.004811547714514752,0.011180222474563406,0.006300432597711625,0.0019178001357211816,7.470491558343451e-4,0.0026331187829138347,0.008852327089015066,0.009253747193346928,0.010512342135476471,0.005553627212773193,0.0052980974002900805,0.00785853090722477,0.0048492375823139255,0.010936363601380839,0.010936363601380839,0.010936363601380839,0.010936363601380839,0.022400251610783295,NA,0.011782614622768639,0.02845656245052064,0.006292174381899107,0.0035362761415149713,0.009709533668926351,0.01708721164000848,0.013123349036180842,0.02766919235044507,2199.536923,0.629670798,0.011782614622768639,0.010512342135476471,0.010512342135476471,0.004442199478832176,0.004442199478832176,0.013123349036180842,0.013123349036180842,0.009253747193346928,0.009253747193346928,0.00785853090722477,0.00785853090722477,2860.678662035175,591.5713106485017,259.1428760219974,297.28367323306486,1465.5638859511064,3110.2836407784184
2026-09-30,27979.16237501493,22081.2048983088,126.73462897526503,18836.867251850996,NA,123.51605279651181,125.7887863917961,138.52998107186238,138.33600456108059,139.37330578032223,NA,NA,NA,1211.8761261292611,861.7337917485269,NA,4628.744373101679,NA,2946.3589207556906,1927.0183101064529,676.4408411317866,4700.715621963072,1893.4872932085302,NA,1834.4728405427986,3080.175966174115,NA,NA,2278.0095491666375,187.90818233287973,593.6134786983457,1866.774477011263,2549.84364166853,897.7391305629529,668.3493715890529,1739.1101277735731,82.82736243344085,26.71281619726725,2078.9007314331493,NA,657.112082514735,599.2341453831042,91.12514927343128,1343.9778421918552,0.665500293236868,NA,NA,NA,21371.100000000006,26910.59999999999,NA,0.010901796284101373,0.0057672217637489975,0.004408454080169877,0.009524809897699216,0.004922067268252617,0.005586592178770999,0.011145998614432218,0.006274611328364488,0.0019435773602685114,8.211406389968534e-4,0.0026262036766850905,0.008885442056281834,0.009995046258940876,0.010580507722350418,0.005522954780807776,0.005305132669470858,0.007933469139841387,0.004841011818470964,0.01090179628410115,0.010901796284101373,0.01090179628410115,0.010901796284101373,0.022275512098141714,NA,0.012360010774635555,0.02766919235044507,0.006252830482125216,0.003523814958749316,0.009616165189255232,0.01680014402349661,0.012953357603163962,0.02692422090338331,2258.757741,0.629670798,0.012360010774635555,0.010580507722350418,0.010580507722350418,0.004408454080169877,0.004408454080169877,0.012953357603163962,0.012953357603163962,0.009995046258940876,0.009995046258940876,0.007933469139841387,0.007933469139841387,2927.107112589053,599.2341453831042,262.4996463654227,298.50498517984875,1479.6665860500452,3149.077787051634
2026-12-31,28283.740620642948,22208.240790311567,127.33812720848057,19048.46365108746,NA,124.11281144123232,126.45886647296796,139.6273189508166,139.43180589342404,140.47732388935873,NA,NA,NA,1233.439528668272,873.1799234949942,NA,4681.174003139693,NA,3014.968134681262,1944.4771350899796,678.7377340069557,4742.735152791277,1911.7349191661986,NA,1851.2858709402115,3112.857452376714,NA,NA,2339.3431814884166,186.4352357154023,595.0087215383265,1884.7313100358158,2580.215582043023,905.9669521787997,675.6249531928454,1758.0418993745773,83.72901246862921,27.003609130382813,2100.9584210966705,NA,665.84029015923,607.193579074476,91.96031557889135,1349.8955682307703,0.6684305859028324,NA,NA,NA,21465.200000000008,27166.499999999996,NA,0.010885895780068156,0.00575312319177379,0.004403142561683948,0.009509264007491636,0.004897959183673528,0.004761904761904745,0.011233099241365174,0.006370892940563255,0.001969198213026102,8.204669202653836e-4,0.0026678308110206217,0.008938964661439508,0.009165047323588693,0.010610265959315468,0.005492619292825074,0.0053270255671657996,0.007921302453546053,0.004831425804252776,0.010885895780068156,0.010885895780068156,0.010885895780067933,0.010885895780067933,0.022152154106033217,NA,0.011911295217544637,0.02692422090338331,-0.007838650766511579,0.0023504231120901053,0.009619176416693964,0.017793404848962968,0.013282677151655209,0.025181852049710463,2315.63744425,0.629670798,0.011911295217544637,0.010610265959315468,0.010610265959315468,0.004403142561683948,0.004403142561683948,0.013282677151655209,0.013282677151655209,0.009165047323588693,0.009165047323588693,0.007921302453546053,0.007921302453546053,2991.262397442845,607.193579074476,265.9863444205182,298.7733731043237,1493.7648420221944,3187.409161117499
2027-03-31,28591.268776640234,22336.1145117752,127.94162544169615,19268.802843012498,NA,124.71281356860202,127.1352065856934,140.72467861092267,140.52762897642026,141.5813639121435,NA,NA,NA,1255.002931207283,884.6260552414618,NA,4733.627250318834,NA,3081.2231758561875,1962.1193186362275,681.0433595701171,4784.548199438507,1929.9853615203137,NA,1868.2272260259376,3145.2142880541214,NA,NA,2398.252175378157,184.96228909792487,596.4039643783074,1902.6881430603687,2610.8302556811277,914.2575722681753,682.9710004780303,1777.1570295383026,84.63939519180971,27.297218459945015,2122.7969946377066,NA,674.5684978037251,615.153012765848,92.80185625311807,1355.8510268480418,0.6713795626878146,NA,NA,NA,21559.90000000001,27424.499999999996,NA,0.010872966207759571,0.00575794015703468,0.004411792110019963,0.009496990779084502,0.004874086108854758,0.004739336492891155,0.011567294662761851,0.0067005731815612535,0.0018773283271245056,8.197943061560853e-4,0.0025156015674134835,0.008816230571639938,0.009151128602911118,0.01039457674256905,0.005462615227040057,0.0053483012428394705,0.007859204547876475,0.004834328707909341,0.010872966207759571,0.010872966207759571,0.010872966207759793,0.010872966207759571,0.022030154810669167,NA,0.011865161132723623,0.025181852049710463,-0.007900580659151446,0.0023449115777220975,0.009527529430288784,0.01748233459186488,0.01310856037625463,0.02456330259783912,2372.5171474999997,0.629670798,0.011865161132723623,0.01039457674256905,0.01039457674256905,0.004411792110019963,0.004411792110019963,0.01310856037625463,0.01310856037625463,0.009151128602911118,0.009151128602911118,0.007859204547876475,0.007859204547876475,3055.48814797803,615.153012765848,269.47304247561385,299.10455950232733,1507.6439818718586,3225.9832684469757
2027-06-30,28901.536135123286,22464.616605334475,128.64570671378095,19494.03383560852,NA,125.31470349585726,127.81563303290726,141.83386657991412,141.6352638057205,142.69730425064617,NA,NA,NA,1276.5663337462938,896.0721869879295,NA,4785.069739497874,NA,3147.543649449548,1979.9317637050026,683.3570940578425,4827.083940719147,1948.2384190997009,NA,1886.7403734096504,3178.1122079401816,NA,NA,2457.1611692678966,183.48934248044742,597.7992072182881,1920.6449760849218,2640.0689777816565,923.3173830590074,690.3824801816514,1796.4424212245551,85.55788683955433,27.593443014779094,2145.000761716218,NA,683.2967054482203,623.1124464572199,93.72147374844316,1361.8253517544915,0.6743378815323057,NA,NA,NA,21654.90000000001,27684.5,NA,0.010851821963792974,0.005753108647949201,0.0044063284152524584,0.009480573939360859,0.004850444624090455,0.005503144654088077,0.011688893930309696,0.006829724672547499,0.0019323671497584183,8.935885024945467e-4,0.002557544757033181,0.008890231534428139,0.009909473069340535,0.010459675199559593,0.005772495755517859,0.005351990730869893,0.007881971946499533,0.004826207588718656,0.010851821963792974,0.010851821963792752,0.010851821963792752,0.010851821963792752,0.02329068377354715,NA,0.011199013048399431,0.02456330259783912,-0.007963496908808376,0.0023394258310054372,0.009437612301336218,0.017181953924416238,0.012938949377139242,0.023974411864603917,2429.39685075,0.629670798,0.011199013048399431,0.010459675199559593,0.010459675199559593,0.0044063284152524584,0.0044063284152524584,0.012938949377139242,0.012938949377139242,0.009909473069340535,0.009909473069340535,0.007881971946499533,0.007881971946499533,3119.779330931651,623.1124464572199,272.9597405307096,300.2049366017875,1521.8883152589983,3263.1814242388764
2027-09-30,29215.490881567934,22594.27071440243,129.2492049469965,19723.42806281814,NA,125.9184624500779,128.49484560702714,142.9531821183509,142.75301202334393,143.8234338118874,NA,NA,NA,1298.1297362853045,907.518318734397,NA,4836.079049554139,NA,3213.9522051446506,1997.9734069771798,685.681744405558,4869.619681999786,1966.4949971746466,NA,1903.9294990953406,3210.9019109845112,NA,NA,2516.070163157637,182.01639586297,599.1944500582689,1938.6018091094752,2668.947559466904,931.7292550732276,697.8820419870134,1815.9570111142098,86.48729434728912,27.89318806517148,2167.1314900872344,NA,692.0249130927155,631.0718801485918,94.57532211805153,1367.8436980023569,0.6773179985156508,NA,NA,NA,21750.600000000006,27947.3,NA,0.010862908634918789,0.005771481051547012,0.004419323109319251,0.009492676407375944,0.00482703137570395,0.004691164972634887,0.011767406845811568,0.006916143420371279,0.0018701966628678068,8.927907149764991e-4,0.0024066230265691324,0.0088118917762805,0.009110488081954138,0.010317352220103437,0.005401755570560551,0.005314002348562719,0.007891736758132595,0.004817941848624274,0.010862908634918789,0.010862908634918789,0.010862908634918789,0.010862908634918789,0.02178272738362752,NA,0.010938570896550148,0.023974411864603917,-0.008027423269198142,0.002333965691378559,0.009349376510570329,0.01689172114991422,0.012773671488390592,0.023413096642666886,2486.276554,0.629670798,0.010938570896550148,0.010317352220103437,0.010317352220103437,0.004419323109319251,0.004419323109319251,0.012773671488390592,0.012773671488390592,0.009110488081954138,0.009110488081954138,0.007891736758132595,0.007891736758132595,3184.1585959870135,631.0718801485918,276.44643858580514,300.65737492463575,1536.0596099386426,3300.0194396154957
2027-12-31,29529.97239772138,22722.458621913887,129.95328621908132,19957.19368637205,NA,126.52679124266348,129.17510283584724,144.0815551332751,143.87980503472951,144.95867598853732,NA,NA,NA,1337.921198443742,919.3969740093174,NA,4921.6648611444925,NA,3280.3733439971447,2013.5585711679123,691.8773096607702,4912.155423280426,1985.18925841462,NA,1922.7656927579797,3244.0162645540327,NA,NA,2574.9791570473776,178.05422756356242,604.4590483971762,1956.9958223711194,2732.183526563756,940.9471555774453,705.3941869497669,1835.50434360435,87.41826126359395,28.19343604350076,2189.4813345807365,NA,701.0829400378343,639.3320829050884,95.51098653418067,1373.9249318808168,0.680329255697359,NA,NA,NA,21847.300000000007,28213,NA,0.010764204422519352,0.005673469576946477,0.00444585436723588,0.009507179584432146,0.0048038430744594685,0.005447470817120603,0.01185218019957679,0.006987291040447152,0.001808371007729237,8.176614881441058e-4,0.0024008450974744022,0.008734920601267904,0.009893325184356483,0.010313100333659175,0.005708529214237812,0.005294042929165466,0.00789330463445026,0.0048311326293930534,0.010764204422519352,0.01076420442251913,0.010764204422519352,0.010764204422519352,0.02303038585597106,NA,0.023693222023996263,0.023413096642666886,-0.021768194456451395,0.00878612667122547,0.00948828850525718,0.030652916304269917,0.013089163083215949,0.010470939750494068,2512.310206,0.629670798,0.023693222023996263,0.010313100333659175,0.010313100333659175,0.00444585436723588,0.00444585436723588,0.013089163083215949,0.013089163083215949,0.009893325184356483,0.009893325184356483,0.00789330463445026,0.00789330463445026,3217.7043929497668,639.3320829050884,280.064891104229,301.61507267235686,1550.149251675648,3371.5156094688446
2028-03-31,29838.13267736923,22844.362808468897,130.5567844522969,20184.50629627487,NA,127.1356965216484,129.87122004882568,145.2028989936636,144.99957873414823,146.08684621948353,NA,NA,NA,1377.7126606021798,931.275629284238,NA,5003.6854367088235,NA,3314.6969426834207,2028.7508241528135,698.0541620131418,4955.310617103987,2003.877484519351,NA,1940.2494496632853,3277.5634854904756,NA,NA,2601.941608659599,174.09205926415487,609.7236467360833,1975.3898356327636,2791.5621028046053,949.503211778582,712.7553340238218,1854.6587648886587,88.33051527705848,28.487648886587245,2212.1233339042187,NA,710.1409669829533,647.5922856615852,96.37947034197853,1380.0376095745737,0.6833560829782488,NA,NA,NA,21944.500000000007,28481.1,NA,0.010435508557117057,0.005364920609314927,0.00444906235553133,0.009502711515967821,0.004780876494023811,0.004643962848297489,0.011390008709392996,0.006546044879683688,0.0018633359536495142,7.427213309565417e-4,0.00253880053650124,0.008785388511738379,0.00909302520382882,0.010341261633919352,0.005342237061769728,0.005388942587977175,0.007782702368469563,0.004812461242434507,0.010435508557117057,0.010435508557117057,0.010435508557117057,0.010435508557117057,0.02154079590155722,NA,0.02173301158708374,0.010470939750494068,-0.02225259323311002,0.008709602996046062,0.009399107065725776,0.029741259952172694,0.012920050436015629,0.01036243531464609,2538.343858,0.629670798,0.02173301158708374,0.010341261633919352,0.010341261633919352,0.00444906235553133,0.00444906235553133,0.012920050436015629,0.012920050436015629,0.00909302520382882,0.00909302520382882,0.007782702368469563,0.007782702368469563,3251.099192023822,647.5922856615852,283.68334362265284,301.91092611699685,1564.5310482426335,3439.1543884661905
2028-06-30,30137.96999561805,22958.202886463136,131.26086572438172,20401.723062239704,NA,127.74701676534616,130.56394964919735,146.34647731502145,146.1415557607476,147.23738626744378,NA,NA,NA,1417.5041227606173,943.1542845591583,NA,5082.53752614835,NA,3348.8217274829103,2043.425744050036,704.2063757101071,4998.465810927549,2022.5577643626787,NA,1959.4131992852633,3311.1107064269186,NA,NA,2628.90406027182,170.12989096474732,614.9882450749905,1993.783848894408,2847.7721929206486,958.8814089062485,719.9176672110904,1873.2958530852886,89.21813063511662,28.77391546827071,2234.765333227701,NA,719.198993928072,655.8524884180816,97.33140569165899,1386.2257524250438,0.6864202784971744,NA,NA,NA,22042.90000000001,28752.4,NA,0.010048796333566479,0.004983289704715954,0.004484039280913343,0.009525615232557794,0.004758128469468659,0.005392912172573094,0.010761559523748243,0.005924663770453531,0.0017726889657376788,8.163871159267977e-4,0.0023412489846623696,0.008708877638185841,0.009876951453486438,0.010235414534288667,0.00564596479574897,0.00533397314748596,0.00787572651292412,0.004808407555258576,0.010048796333566479,0.010048796333566479,0.010048796333566479,0.010048796333566479,0.022775841613820846,NA,0.020135711850927773,0.01036243531464609,-0.022759040912920914,0.008634400793029906,0.00931158646756547,0.028882265000776952,0.012755251937656809,0.010256156555759954,2564.37751,0.629670798,0.020135711850927773,0.010235414534288667,0.010235414534288667,0.004484039280913343,0.004484039280913343,0.012755251937656809,0.012755251937656809,0.009876951453486438,0.009876951453486438,0.00787572651292412,0.00787572651292412,3284.29517721109,655.8524884180816,287.3017961410767,303.0289204881668,1578.9128448096194,3503.62468133873
